Model,Train_Time_Mean,Train_Time_Std,Predict_Time_Mean,Predict_Time_Std,All_Train_Times,All_Predict_Times
RandomForest,4.6913466119766225,0.028661243421560772,0.020125036239624024,0.0028581977413525026,"[np.float64(4.716423606872558), np.float64(4.764950227737427), np.float64(4.687636613845825), np.float64(4.69195556640625), np.float64(4.673870182037353), np.float64(4.662287902832031), np.float64(4.675101852416992), np.float64(4.6697698593139645), np.float64(4.675441312789917), np.float64(4.696028995513916)]","[np.float64(0.019583654403686524), np.float64(0.017131233215332033), np.float64(0.017066812515258788), np.float64(0.02227153778076172), np.float64(0.015505409240722657), np.float64(0.025882816314697264), np.float64(0.02037386894226074), np.float64(0.020768165588378906), np.float64(0.020791292190551758), np.float64(0.021875572204589844)]"
SVM,59.96339711666108,1.0538572666494854,5.584069333076477,0.10080848374566748,"[np.float64(59.541642332077025), np.float64(61.8808922290802), np.float64(59.184731245040894), np.float64(59.12497611045838), np.float64(59.46287317276001), np.float64(58.8017249584198), np.float64(59.583004808425905), np.float64(61.24267954826355), np.float64(59.364175701141356), np.float64(61.447271060943606)]","[np.float64(5.4563727378845215), np.float64(5.639802932739258), np.float64(5.742882871627808), np.float64(5.453730773925781), np.float64(5.724642038345337), np.float64(5.4650242805480955), np.float64(5.543829441070557), np.float64(5.61163477897644), np.float64(5.56208233833313), np.float64(5.640691137313842)]"
AdaBoost,64.22447974205018,0.14758645432478118,1.034492473602295,0.005995442537647136,"[np.float64(64.28751306533813), np.float64(64.32472038269043), np.float64(64.38605518341065), np.float64(64.33058552742004), np.float64(64.02330508232117), np.float64(64.31793723106384), np.float64(64.00188302993774), np.float64(64.2785144329071), np.float64(63.984669828414916), np.float64(64.30961365699768)]","[np.float64(1.0382494926452637), np.float64(1.038987684249878), np.float64(1.0443013668060304), np.float64(1.0271539688110352), np.float64(1.0256214141845703), np.float64(1.0329487323760986), np.float64(1.038961124420166), np.float64(1.0299198627471924), np.float64(1.0292385578155518), np.float64(1.0395425319671632)]"
XGBoost,17.271681599617004,0.05941875074145644,0.02624220848083496,0.0033827604835947947,"[np.float64(17.286895179748534), np.float64(17.226572847366334), np.float64(17.243087673187254), np.float64(17.235782146453857), np.float64(17.413487672805786), np.float64(17.215497779846192), np.float64(17.209542179107665), np.float64(17.25810613632202), np.float64(17.319095373153687), np.float64(17.30874900817871)]","[np.float64(0.021857690811157227), np.float64(0.0292844295501709), np.float64(0.02251124382019043), np.float64(0.02595524787902832), np.float64(0.027550935745239258), np.float64(0.025000333786010742), np.float64(0.02484583854675293), np.float64(0.0312530517578125), np.float64(0.031566429138183597), np.float64(0.02259688377380371)]"
