Epoch,Train Loss,Test Loss,Test Accuracy,Precision,Recall,F1,AUC
36.0,0.3306766375899315,0.5641102194786072,0.7652232746955345,0.7749419953596288,0.8136419001218027,0.7938205585264408,0.827878167657588
37.0,0.32733287165562314,0.5708597153425217,0.7584573748308525,0.7473347547974414,0.853836784409257,0.7970437748720864,0.8305274222882219
38.0,0.3239770283301671,0.5714011838038763,0.7598105548037889,0.746822033898305,0.8587088915956151,0.7988668555240793,0.8314061813469484
39.0,0.32248180607954663,0.5678855031728745,0.7638700947225981,0.7737819025522041,0.8124238733252132,0.7926322043969103,0.8291629356485112
40.0,0.3164137254158656,0.5666930029789606,0.7665764546684709,0.7674157303370787,0.8319123020706456,0.7983635300993571,0.8313987656586894
41.0,0.31467178960641223,0.5660503854354223,0.7652232746955345,0.7788235294117647,0.8063337393422655,0.7923399162178336,0.8301010202133122
42.0,0.31321850419044495,0.565821980436643,0.7611637347767253,0.78125,0.7917174177831913,0.7864488808227466,0.8300101780321358
43.0,0.31117743874589604,0.5662112385034561,0.7577807848443843,0.7934093789607097,0.7624847746650426,0.7776397515527951,0.8296468093074303
44.0,0.3093433404962222,0.5633882184823354,0.7625169147496617,0.783816425120773,0.7904993909866017,0.7871437234687689,0.8319957285635627
45.0,0.3059218650062879,0.5674031227827072,0.7658998646820027,0.7708095781071835,0.8233861144945189,0.7962308598351001,0.8332267328146059
46.0,0.30411966890096664,0.5670058727264404,0.7672530446549392,0.7744533947065593,0.8197320341047503,0.7964497041420119,0.8332545416455783
47.0,0.30293091138203937,0.5644838710625967,0.7692828146143437,0.7777777777777778,0.8185140073081608,0.7976261127596439,0.8341842835610876
48.0,0.3009049892425537,0.5654098441203436,0.7686062246278755,0.7756041426927502,0.8209500609013398,0.7976331360946746,0.8346802077134281
49.0,0.29852205142378807,0.565628762046496,0.7645466847090663,0.7818831942789034,0.7990255785627284,0.7903614457831325,0.8337995947326367
50.0,0.2966053734223048,0.5648076881965002,0.7658998646820027,0.7851140456182473,0.7965895249695494,0.7908101571946796,0.834418804702288
51.0,0.29514992982149124,0.564416820804278,0.7672530446549392,0.7789473684210526,0.8112058465286236,0.7947494033412887,0.8352679010079773
52.0,0.29442669947942096,0.5673150519529978,0.7652232746955345,0.7651006711409396,0.833130328867235,0.797667638483965,0.8365192984017338
53.0,0.29515161365270615,0.5653222352266312,0.7699594046008119,0.7773933102652826,0.8209500609013398,0.7985781990521327,0.8364636807397889
54.0,0.29133085409800213,0.5668529818455378,0.7686062246278755,0.7788125727590222,0.8148599269183922,0.7964285714285714,0.8363580071820941
55.0,0.28945399075746536,0.5640062888463339,0.7679296346414073,0.7872596153846154,0.7978075517661388,0.7924984875983061,0.8366212641152992
56.0,0.28576022386550903,0.5665953059991201,0.7665764546684709,0.7704545454545455,0.8258221680876979,0.7971781305114638,0.8380432223390194
57.0,0.2863093825678031,0.565123662352562,0.7692828146143437,0.7784222737819025,0.8172959805115713,0.7973856209150327,0.8381340645201957
58.0,0.28342749426762265,0.5661041935284933,0.7699594046008119,0.7852906287069988,0.8063337393422655,0.7956730769230769,0.8375352476932574
59.0,0.284746536364158,0.5679961293935776,0.7692828146143437,0.7758620689655172,0.8221680876979294,0.7983441750443524,0.8381322105981308
60.0,0.2829128752152125,0.5687883545955023,0.7665764546684709,0.7674157303370787,0.8319123020706456,0.7983635300993571,0.8394466413420912
61.0,0.2806658049424489,0.5751786877711614,0.7672530446549392,0.7567276641550054,0.856272838002436,0.8034285714285714,0.8408111279818019
62.0,0.28210381666819256,0.5670419136683146,0.7692828146143437,0.7714932126696833,0.830694275274056,0.8,0.8400454581690295
63.0,0.2800668179988861,0.5651398450136185,0.7713125845737483,0.7864768683274022,0.807551766138855,0.796875,0.8394633266406747
64.0,0.27558521181344986,0.5673397829135259,0.7686062246278755,0.771850170261067,0.8282582216808769,0.799059929494712,0.840336523933207
65.0,0.2744657148917516,0.5695748676856359,0.7699594046008119,0.7663344407530454,0.8428745432399513,0.802784222737819,0.8412912937965914
66.0,0.2752818129956722,0.5729976644118627,0.7686062246278755,0.7606093579978237,0.8514007308160779,0.803448275862069,0.8417214037156306
67.0,0.278640691190958,0.5663470377524694,0.7753721244925575,0.792814371257485,0.8063337393422655,0.7995169082125604,0.840073267000002
68.0,0.27141667405764264,0.5668144871791204,0.7706359945872802,0.7782909930715936,0.8209500609013398,0.7990515708358032,0.8411151712004331
69.0,0.2684088982641697,0.5680679529905319,0.7733423545331529,0.7825581395348837,0.8197320341047503,0.8007138607971446,0.840761999047084
70.0,0.26721855873862904,0.5678612689177195,0.7706359945872802,0.7707865168539326,0.8355663824604141,0.8018702513150204,0.8418938184676592
71.0,0.2659803864856561,0.5719962368408839,0.7733423545331529,0.7682119205298014,0.8477466504263094,0.8060220034742328,0.8427466226174785
72.0,0.26535017043352127,0.5663357625404993,0.7760487144790257,0.789598108747045,0.8136419001218027,0.8014397120575885,0.8416064605476115
73.0,0.26685816918810207,0.5675481110811234,0.7753721244925575,0.7826589595375723,0.8246041412911084,0.8030842230130486,0.8422794342571427
74.0,0.26358042905728024,0.5694796194632848,0.7746955345060893,0.7779043280182233,0.8319123020706456,0.8040023543260741,0.8424889274504679
75.0,0.262032354871432,0.5730639944473902,0.7726657645466847,0.7697441601779755,0.8428745432399513,0.8046511627906977,0.8428078020456177
76.0,0.26016514872511226,0.5665735602378845,0.7767253044654939,0.7851335656213705,0.8233861144945189,0.8038049940546967,0.8429060599150533
77.0,0.2609361720581849,0.5733727117379507,0.7733423545331529,0.7658643326039387,0.8526187576126675,0.8069164265129684,0.843795942506169
78.0,0.2595827517410119,0.5704841911792755,0.7787550744248986,0.7947494033412887,0.8112058465286236,0.8028933092224232,0.8413506193026659
79.0,0.2628267655769984,0.5690389225880305,0.7787550744248986,0.7947494033412887,0.8112058465286236,0.8028933092224232,0.8419772449605765
80.0,0.25894661123553914,0.5697973867257436,0.7780784844384303,0.7836593785960875,0.8294762484774665,0.8059171597633136,0.8430784746670819
81.0,0.2592919021844864,0.5884883801142374,0.7686062246278755,0.751311647429171,0.8721071863580999,0.8072153325817362,0.844828577096276
82.0,0.2554255699117978,0.5731186171372732,0.7760487144790257,0.7771493212669683,0.8367844092570037,0.8058651026392962,0.8433676865091945
83.0,0.2559588501850764,0.5728039493163427,0.7746955345060893,0.7741573033707865,0.8392204628501827,0.8053769725306839,0.8438524871291462
84.0,0.2528431924680869,0.5733575026194254,0.7774018944519621,0.7745535714285714,0.8453105968331304,0.8083867210250437,0.8440295366863368
85.0,0.2518325448036194,0.5735489676396052,0.7767253044654939,0.7805714285714286,0.8319123020706456,0.8054245283018868,0.8433009453148609
86.0,0.25261984020471573,0.584901804725329,0.7706359945872802,0.7569296375266524,0.8647990255785627,0.8072768618533257,0.8452049232754355
87.0,0.2501942900319894,0.571394736568133,0.7767253044654939,0.8012269938650307,0.7953714981729598,0.7982885085574573,0.8427354990850895
88.0,0.2518986761569977,0.5785839607318243,0.7780784844384303,0.7705817782656421,0.8550548112058465,0.8106235565819861,0.8449231271215822
89.0,0.24845855807264647,0.5776766588290533,0.7794316644113667,0.7722772277227723,0.8550548112058465,0.8115606936416185,0.8449101496671283
90.0,0.24807116265098253,0.5754329413175583,0.7787550744248986,0.7744444444444445,0.8489646772228989,0.8099941894247531,0.8446246456691452
91.0,0.24714751541614532,0.5730250130097071,0.7787550744248986,0.783256880733945,0.8319123020706456,0.8068517424689899,0.844401248060334
92.0,0.24741192037860552,0.5729338775078455,0.7787550744248986,0.7813211845102506,0.8355663824604141,0.807533843437316,0.8448118917976926
93.0,0.24533920114239058,0.5832199702660242,0.7746955345060893,0.7652173913043478,0.8574908647990256,0.8087306145893165,0.8457573920507531
94.0,0.2472476214170456,0.5825533270835876,0.7774018944519621,0.7685589519650655,0.8574908647990256,0.8105929763960852,0.8454301748063114
95.0,0.2427504596610864,0.5759454617897669,0.7814614343707713,0.7785234899328859,0.8477466504263094,0.8116618075801749,0.845312450755195
96.0,0.2432867685953776,0.5754471719264984,0.7787550744248986,0.7775280898876404,0.8428745432399513,0.8088836937463472,0.8453476752744267
97.0,0.24256652841965357,0.5740901927153269,0.7807848443843031,0.7833523375142531,0.8367844092570037,0.8091872791519434,0.8454385174556033
98.0,0.2437241387863954,0.5780143986145655,0.7801082543978349,0.7731277533039648,0.8550548112058465,0.8120300751879699,0.8463599167218209
99.0,0.24006269996364912,0.5800748219092687,0.7814614343707713,0.7754424778761062,0.853836784409257,0.8127536231884058,0.8458686273746425
100.0,0.243097768475612,0.5774944971005121,0.7814614343707713,0.7791479820627802,0.8465286236297198,0.8114419147694104,0.8457759312714012
101.0,0.23903640483816466,0.5823507259289423,0.7774018944519621,0.7685589519650655,0.8574908647990256,0.8105929763960852,0.8466250275770908
102.0,0.23961366961399713,0.5770088235537211,0.7794316644113667,0.7809307604994324,0.8380024360535931,0.8084606345475911,0.845757392050753
103.0,0.2387588508427143,0.5825201471646627,0.7787550744248986,0.769650655021834,0.8587088915956151,0.8117443868739206,0.8465749716813407
104.0,0.23769034321109453,0.58805084725221,0.7746955345060893,0.7618025751072961,0.8647990255785627,0.8100399315459212,0.8470143512107039
105.0,0.23818128183484077,0.5800692290067673,0.7801082543978349,0.7743362831858407,0.8526187576126675,0.8115942028985508,0.8464377814485434
106.0,0.23594395443797112,0.5764861057202021,0.7780784844384303,0.7896592244418331,0.8185140073081608,0.8038277511961722,0.8451418899252313
107.0,0.24181417872508368,0.5787619998057684,0.7814614343707713,0.7797752808988764,0.8453105968331304,0.8112215078901227,0.8461096372430695
108.0,0.23524627462029457,0.595036506652832,0.7726657645466847,0.7544596012591815,0.8757612667478685,0.8105975197294251,0.8473944052339928
109.0,0.23736349865794182,0.5772867103417715,0.7787550744248986,0.7819634703196348,0.8343483556638246,0.807307012374779,0.8457852008817254
110.0,0.23475990692774454,0.5806049903233846,0.7821380243572396,0.7763012181616833,0.853836784409257,0.8132250580046404,0.846992104145926
111.0,0.23229004566868147,0.583126092950503,0.7807848443843031,0.7733773377337734,0.856272838002436,0.8127167630057803,0.8471255865345932
112.0,0.23262561857700348,0.5808285276095072,0.7821380243572396,0.7800224466891134,0.8465286236297198,0.8119158878504673,0.8463358157349781
113.0,0.23200181499123573,0.5794059733549753,0.7821380243572396,0.7793952967525196,0.8477466504263094,0.8121353558926487,0.8468159815497676
114.0,0.23080454766750336,0.5897602240244547,0.7753721244925575,0.7626208378088077,0.8647990255785627,0.8105022831050228,0.8477262572835964
115.0,0.2287634201347828,0.5793614834547043,0.7780784844384303,0.7856315179606026,0.8258221680876979,0.8052256532066508,0.8458130097126977
116.0,0.23307882497708002,0.5901471773783366,0.7753721244925575,0.7631862217438106,0.8635809987819733,0.8102857142857143,0.8476724935437163
117.0,0.23028992116451263,0.5828648706277212,0.7841677943166441,0.7776548672566371,0.856272838002436,0.8150724637681159,0.8475631121418916
118.0,0.22863886877894402,0.5832821627457937,0.7821380243572396,0.7775305895439377,0.8514007308160779,0.8127906976744186,0.8470458678858057
119.0,0.22851086035370827,0.5840906997521719,0.7828146143437077,0.7765486725663717,0.8550548112058465,0.8139130434782609,0.8473684503250852
120.0,0.23227640241384506,0.5882298250993093,0.7767253044654939,0.7654054054054054,0.8623629719853837,0.8109965635738832,0.8477670435690225
121.0,0.23004633312424025,0.5875310897827148,0.7787550744248986,0.7690631808278867,0.8599269183922046,0.81196089706728,0.8475278876226602
122.0,0.22589256117741266,0.5868713408708572,0.7801082543978349,0.7707423580786026,0.8599269183922046,0.8128957973517559,0.8477967063220595
123.0,0.22878041118383408,0.5870191752910614,0.7794316644113667,0.7699018538713195,0.8599269183922046,0.812428078250863,0.8479505818534401
124.0,0.22944234559933344,0.5857740342617035,0.7821380243572396,0.7756906077348066,0.8550548112058465,0.813441483198146,0.8474954439865257
125.0,0.2245208447178205,0.5856108913818995,0.7821380243572396,0.7756906077348066,0.8550548112058465,0.813441483198146,0.847487101337234
126.0,0.22552670538425446,0.5867086251576742,0.7834912043301759,0.7761852260198456,0.8574908647990256,0.8148148148148148,0.8476168758817717
127.0,0.22492213795582452,0.586263582110405,0.7834912043301759,0.778642936596218,0.8526187576126675,0.813953488372093,0.8471978894951214
128.0,0.22656266391277313,0.589454710483551,0.7794316644113667,0.7693144722524483,0.8611449451887941,0.8126436781609195,0.8479413122431159
129.0,0.22375486170252165,0.5851523379484812,0.7834912043301759,0.7792642140468228,0.8514007308160779,0.8137369033760187,0.8475223258564657
130.0,0.2222111535569032,0.5874941448370615,0.7828146143437077,0.7747252747252747,0.8587088915956151,0.8145580589254766,0.8482750182147842
131.0,0.22278119872013727,0.5908878942330679,0.7787550744248986,0.7684782608695652,0.8611449451887941,0.8121769098219415,0.8479468740093103
132.0,0.22157741338014603,0.587063804268837,0.7814614343707713,0.7754424778761062,0.853836784409257,0.8127536231884058,0.8479005259576897
133.0,0.22075518469015756,0.5858716865380605,0.7828146143437077,0.7777777777777778,0.8526187576126675,0.8134805345729227,0.8481341201378576
134.0,0.22175961111982664,0.589268684387207,0.7807848443843031,0.7727771679473107,0.8574908647990256,0.812933025404157,0.8484400172785536
135.0,0.21960855399568877,0.592696855465571,0.7767253044654939,0.7642626480086114,0.8647990255785627,0.8114285714285714,0.8485568143686375
136.0,0.2206791304051876,0.5920424809058508,0.7767253044654939,0.7659804983748646,0.8611449451887941,0.8107798165137615,0.8484122084475813
137.0,0.21894988417625427,0.5895937383174896,0.7821380243572396,0.7756906077348066,0.8550548112058465,0.813441483198146,0.8480692328655888
138.0,0.2186798999706904,0.5899243801832199,0.7821380243572396,0.7756906077348066,0.8550548112058465,0.813441483198146,0.8482342319293582
139.0,0.2178734876215458,0.5897706101338068,0.7814614343707713,0.7748344370860927,0.8550548112058465,0.8129704690214244,0.8483918153048682
140.0,0.21874014660716057,0.5905506064494451,0.7828146143437077,0.7765486725663717,0.8550548112058465,0.8139130434782609,0.847982098528542
141.0,0.2191783425708612,0.5881799260775248,0.7828146143437077,0.7783964365256125,0.8514007308160779,0.8132635253054101,0.8478078298544487
142.0,0.21776063864429793,0.6011902640263239,0.7733423545331529,0.7547169811320755,0.876979293544458,0.8112676056338028,0.8492965292725024
143.0,0.21953275303045908,0.5886355290810267,0.7834912043301759,0.7798882681564245,0.8501827040194885,0.8135198135198135,0.8475519886095029
144.0,0.21710683653752008,0.5934189260005951,0.7780784844384303,0.7688113413304253,0.8587088915956151,0.8112773302646721,0.8484585564992021
145.0,0.2160356119275093,0.5903642525275549,0.7828146143437077,0.7765486725663717,0.8550548112058465,0.8139130434782609,0.8484103545255165
146.0,0.2170422337949276,0.5885829428831736,0.7841677943166441,0.7801339285714286,0.8514007308160779,0.8142108328479907,0.8481155809172095
147.0,0.2182226541141669,0.6057371695836385,0.774018944519621,0.7539103232533889,0.8806333739342266,0.8123595505617978,0.8494522587259478
148.0,0.2189092847208182,0.5943536460399628,0.7780784844384303,0.7699890470974808,0.856272838002436,0.8108419838523645,0.8483120966560809
149.0,0.21558388943473497,0.5904031296571096,0.7834912043301759,0.7792642140468228,0.8514007308160779,0.8137369033760187,0.8478208073089023
150.0,0.21480236699183783,0.598249097665151,0.7780784844384303,0.7636363636363637,0.8696711327649208,0.8132118451025057,0.8488497340548798
151.0,0.2135092280805111,0.5920292486747106,0.7821380243572396,0.7763012181616833,0.853836784409257,0.8132250580046404,0.8480377161904867
152.0,0.21375856921076775,0.5932324528694153,0.7794316644113667,0.7722772277227723,0.8550548112058465,0.8115606936416185,0.8484678261095261
153.0,0.2142563040057818,0.5937871287266413,0.7780784844384303,0.7693989071038252,0.8574908647990256,0.8110599078341014,0.8488052399253241
154.0,0.2132886822024981,0.5973243415355682,0.7760487144790257,0.7640086206896551,0.8635809987819733,0.8107489994282447,0.8489516997684452
155.0,0.2117435671389103,0.5993986080090205,0.7780784844384303,0.7647690655209453,0.8672350791717418,0.8127853881278538,0.8489127674050838
156.0,0.21285567184289297,0.5934764097134272,0.7807848443843031,0.7739801543550165,0.8550548112058465,0.8125,0.8484214780579055
157.0,0.21295464411377907,0.5950780808925629,0.7780784844384303,0.7693989071038252,0.8574908647990256,0.8110599078341014,0.8488515879769447
158.0,0.21243838593363762,0.5970011452833811,0.7780784844384303,0.7664864864864865,0.8635809987819733,0.8121420389461627,0.8491315302087332
159.0,0.2112999570866426,0.5970933735370636,0.7787550744248986,0.7667386609071274,0.8647990255785627,0.8128219805380652,0.8491352380528627
160.0,0.21176507944862047,0.5999925980965296,0.7787550744248986,0.7644539614561028,0.8696711327649208,0.8136752136752137,0.8491964174810018
161.0,0.2113672805329164,0.5916118423144022,0.7848443843031123,0.7810055865921788,0.8514007308160779,0.8146853146853147,0.8480581093331998
162.0,0.2109078789750735,0.6047149896621704,0.7753721244925575,0.7570977917981072,0.876979293544458,0.8126410835214447,0.8496432126986244
163.0,0.21101613466938338,0.592940166592598,0.7848443843031123,0.779134295227525,0.8550548112058465,0.8153310104529616,0.848469680031591
164.0,0.20878206938505173,0.6026503890752792,0.7760487144790257,0.7600849256900213,0.8721071863580999,0.8122518434486671,0.8495987185690688
165.0,0.21159309645493826,0.5944437036911646,0.7848443843031123,0.7797552836484983,0.853836784409257,0.8151162790697675,0.8480803563979777
166.0,0.20812952890992165,0.5988731483618418,0.7760487144790257,0.7645788336933045,0.8623629719853837,0.8105323411562679,0.8489516997684452
167.0,0.2091077615817388,0.5987286120653152,0.7774018944519621,0.7668112798264642,0.8611449451887941,0.8112449799196787,0.8488358296393936
168.0,0.2082365738848845,0.6000738094250361,0.7767253044654939,0.7648327939590076,0.8635809987819733,0.8112128146453089,0.8488256330680372
169.0,0.2084121803442637,0.5978310604890188,0.7787550744248986,0.7678958785249458,0.8623629719853837,0.8123924268502581,0.8491000135336311
170.0,0.2071253421405951,0.5971367607514063,0.7801082543978349,0.7725274725274726,0.856272838002436,0.8122472559214327,0.8486217016409064
171.0,0.207198828458786,0.6045967787504196,0.7794316644113667,0.7635782747603834,0.8733252131546894,0.8147727272727273,0.8495245616864757
172.0,0.20883690069119135,0.6002969592809677,0.7760487144790257,0.7645788336933045,0.8623629719853837,0.8105323411562679,0.8491148449101498
173.0,0.20886018623908362,0.6004549612601598,0.7760487144790257,0.7645788336933045,0.8623629719853837,0.8105323411562679,0.848973946833223
174.0,0.20614960541327795,0.6001955767472585,0.7767253044654939,0.7659804983748646,0.8611449451887941,0.8107798165137615,0.8488423183666206
175.0,0.20612185075879097,0.6018878370523453,0.7794316644113667,0.7647058823529411,0.8708891595615104,0.8143507972665148,0.8494448430376884
176.0,0.20538188392917314,0.598156119386355,0.7814614343707713,0.7724288840262582,0.8599269183922046,0.8138328530259366,0.8490406880275568
177.0,0.2061111107468605,0.6061094452937444,0.7787550744248986,0.7627659574468085,0.8733252131546894,0.8143100511073254,0.8496413587765597
178.0,0.20627216373880705,0.5988990018765131,0.7807848443843031,0.7709923664122137,0.8611449451887941,0.8135788262370541,0.8489377953529591
179.0,0.2062073548634847,0.6017315487066904,0.7787550744248986,0.7667386609071274,0.8647990255785627,0.8128219805380652,0.8491537772735109
180.0,0.20526597773035368,0.6025663912296295,0.7780784844384303,0.7653390742734123,0.8660170523751523,0.8125714285714286,0.8492131027795853
181.0,0.20544121166070303,0.5994436045487722,0.7801082543978349,0.7701525054466231,0.8611449451887941,0.8131109833237493,0.8491445076631867
182.0,0.20380522683262825,0.6035612970590591,0.7794316644113667,0.7647058823529411,0.8708891595615104,0.8143507972665148,0.8495616401277724
183.0,0.2043946571648121,0.599434569478035,0.7807848443843031,0.7721796276013143,0.8587088915956151,0.8131487889273357,0.848910913483019
184.0,0.20378233989079794,0.6061586538950602,0.7794316644113667,0.7641408751334045,0.8721071863580999,0.8145620022753128,0.8496357970103651
185.0,0.2036573700606823,0.5981071094671885,0.7821380243572396,0.7756906077348066,0.8550548112058465,0.813441483198146,0.8488089477694538
186.0,0.20429725820819536,0.6078534573316574,0.7787550744248986,0.7622080679405521,0.8745432399512789,0.8145207033465683,0.8498230431389124
187.0,0.20312929650147757,0.6025915096203486,0.7787550744248986,0.7673160173160173,0.8635809987819733,0.8126074498567335,0.8490406880275566
188.0,0.20355231563250223,0.6017897029717764,0.7801082543978349,0.7689804772234273,0.8635809987819733,0.8135398737808376,0.8491509963904138
189.0,0.20417190343141556,0.6053191224733988,0.7801082543978349,0.7660944206008584,0.8696711327649208,0.8146035367940673,0.8493169224152154
190.0,0.20252538348237673,0.6042152593533198,0.7794316644113667,0.7664155005382132,0.8672350791717418,0.8137142857142857,0.84937624792129
191.0,0.20123332490523657,0.602862611413002,0.7807848443843031,0.7686486486486487,0.8660170523751523,0.8144329896907216,0.8493799557654196
192.0,0.20193769286076227,0.604997123281161,0.7787550744248986,0.7661637931034483,0.8660170523751523,0.8130360205831904,0.8490073174303899
193.0,0.20351656898856163,0.6052608539660772,0.7794316644113667,0.765843179377014,0.8684531059683313,0.8139269406392694,0.8492983831945673
194.0,0.20367223024368286,0.6025572369496027,0.7801082543978349,0.7689804772234273,0.8635809987819733,0.8135398737808376,0.8489350144698617
195.0,0.20027004182338715,0.6060724059740702,0.7787550744248986,0.7661637931034483,0.8660170523751523,0.8130360205831904,0.8492501812208818
196.0,0.20172597095370293,0.6034339070320129,0.7814614343707713,0.7700650759219089,0.8647990255785627,0.8146873207114171,0.8490629350923344
197.0,0.2012919895350933,0.6058881133794785,0.7787550744248986,0.7661637931034483,0.8660170523751523,0.8130360205831904,0.8491991983640992
198.0,0.20039536555608115,0.6050003667672476,0.7814614343707713,0.7694805194805194,0.8660170523751523,0.8148997134670487,0.8490518115599457
199.0,0.2015321118136247,0.6087943017482758,0.7807848443843031,0.7652081109925294,0.8733252131546894,0.8156996587030717,0.8495115842320221
200.0,0.20067131519317627,0.6049047360817591,0.7807848443843031,0.7686486486486487,0.8660170523751523,0.8144329896907216,0.8493243381034747
