Epoch,Train Loss,Test Loss,Test Accuracy,Precision,Recall,F1,AUC
37.0,0.34472186863422394,0.547942578792572,0.7733423545331529,0.7941888619854721,0.7990255785627284,0.7965998785670917,0.8313246087760964
38.0,0.3422376612822215,0.5456778804461161,0.7726657645466847,0.796092796092796,0.7941534713763703,0.7951219512195122,0.832001290329757
39.0,0.33959991733233136,0.5489459484815598,0.7719891745602165,0.7788018433179723,0.8233861144945189,0.8004736530491415,0.8321737050817857
40.0,0.3361440971493721,0.5489362875620524,0.7699594046008119,0.7887154861944778,0.8002436053593179,0.7944377267230955,0.83176028046133
41.0,0.3326260919372241,0.5516679286956787,0.7733423545331529,0.8007425742574258,0.7880633373934226,0.7943523634131369,0.8309148919997702
42.0,0.3343748673796654,0.5487083991368612,0.7726657645466847,0.7610333692142088,0.8611449451887941,0.808,0.8355552589280251
43.0,0.3282485331098239,0.5490470379590988,0.7760487144790257,0.7842227378190255,0.8233861144945189,0.8033273915626857,0.8331247671010407
44.0,0.327341062327226,0.550123373667399,0.7726657645466847,0.7990135635018496,0.7892813641900122,0.7941176470588235,0.8323516816000088
45.0,0.32368896156549454,0.5494145353635153,0.7733423545331529,0.7694013303769401,0.8453105968331304,0.8055716773070226,0.8351455421516991
46.0,0.32338154564301175,0.5518374492724737,0.7780784844384303,0.7843137254901961,0.8282582216808769,0.8056872037914692,0.8335437534876909
47.0,0.32078785200913745,0.5511741389830908,0.7746955345060893,0.7717149220489977,0.8440925700365408,0.806282722513089,0.8350296720226474
48.0,0.3184751197695732,0.549814244111379,0.7774018944519621,0.7751677852348994,0.8440925700365408,0.8081632653061225,0.8357387972124427
49.0,0.3153258189558983,0.5514588455359141,0.7767253044654939,0.7786606129398411,0.8355663824604141,0.8061104582843713,0.8349582960231519
50.0,0.31473661710818607,0.5537421653668085,0.7774018944519621,0.7963855421686747,0.805115712545676,0.8007268322228952,0.8338033025767663
51.0,0.31224502126375836,0.5535501738389333,0.7794316644113667,0.8007290400972054,0.8026796589524969,0.8017031630170316,0.833944200653693
52.0,0.3128531003991763,0.5535675088564554,0.7726657645466847,0.7727784026996626,0.8367844092570037,0.8035087719298246,0.8355812138369327
53.0,0.31200533111890155,0.5582275440295538,0.7719891745602165,0.7585470085470085,0.8647990255785627,0.8081957882754696,0.8376297977185636
54.0,0.3086904635032018,0.5552694300810496,0.7726657645466847,0.7740112994350282,0.8343483556638246,0.8030480656506448,0.8358648639128508
55.0,0.30730074644088745,0.5525896996259689,0.7774018944519621,0.783410138248848,0.8282582216808769,0.8052101835405565,0.835914919808601
56.0,0.3050798699259758,0.5576094637314478,0.7760487144790257,0.7668845315904139,0.8574908647990256,0.8096607245543416,0.8374184506031735
57.0,0.3009589612483978,0.557040403286616,0.7753721244925575,0.7683863885839737,0.8526187576126675,0.8083140877598153,0.837435135901757
58.0,0.3014236589272817,0.5566496153672537,0.7774018944519621,0.7935560859188544,0.8099878197320342,0.8016877637130801,0.8350584078146522
59.0,0.3044193511207898,0.5578774511814117,0.7774018944519621,0.7709251101321586,0.8526187576126675,0.8097165991902834,0.8373535633309047
60.0,0.3023282662034035,0.5619488755861918,0.7719891745602165,0.7585470085470085,0.8647990255785627,0.8081957882754696,0.8391036657600989
61.0,0.29899804790814716,0.5567501535018285,0.7760487144790257,0.7740492170022372,0.8428745432399513,0.8069970845481049,0.8377688418734254
62.0,0.29521484673023224,0.5572291016578674,0.7814614343707713,0.7992788461538461,0.8099878197320342,0.8045977011494253,0.8357415780955402
63.0,0.29603434974948567,0.5621959716081619,0.7746955345060893,0.7657952069716776,0.856272838002436,0.8085106382978723,0.8379449644695836
64.0,0.293814480304718,0.5650558571020762,0.7733423545331529,0.7607296137339056,0.8635809987819733,0.8088990302338848,0.8385790058157536
65.0,0.292460598051548,0.5596096217632294,0.7814614343707713,0.7855504587155964,0.8343483556638246,0.8092144122858831,0.8367176680626701
66.0,0.29146074255307514,0.5579569538434347,0.7767253044654939,0.7871345029239766,0.8197320341047503,0.8031026252983293,0.836801094555587
67.0,0.28814608231186867,0.5634460151195526,0.7760487144790257,0.767467248908297,0.856272838002436,0.8094415659182499,0.8385771518936886
68.0,0.2887071222066879,0.5632734795411428,0.7767253044654939,0.7706725468577729,0.8514007308160779,0.8090277777777778,0.838184120415946
69.0,0.28867683311303455,0.5611243645350138,0.7746955345060893,0.7857142857142857,0.8172959805115713,0.8011940298507463,0.8366676121669198
70.0,0.2879841898878415,0.5628790756066641,0.7780784844384303,0.7748049052396878,0.8465286236297198,0.8090803259604191,0.8385382195303275
71.0,0.28474732115864754,0.567289317647616,0.7760487144790257,0.7680525164113785,0.8550548112058465,0.809221902017291,0.8386197921011795
72.0,0.28354613731304806,0.5629364003737768,0.7774018944519621,0.7782805429864253,0.8380024360535931,0.8070381231671554,0.8380979130399318
73.0,0.2833099116881688,0.5634062339862188,0.7774018944519621,0.7782805429864253,0.8380024360535931,0.8070381231671554,0.8380691772479271
74.0,0.28309613342086476,0.5653973867495855,0.7780784844384303,0.77665544332211,0.8428745432399513,0.8084112149532711,0.8384047371416601
75.0,0.28042639046907425,0.5659140398104986,0.7760487144790257,0.7855477855477856,0.8209500609013398,0.8028588445503275,0.8365081748693449
76.0,0.2804897377888362,0.5698838929335276,0.7807848443843031,0.7646432374866879,0.8745432399512789,0.8159090909090909,0.8411300025769517
77.0,0.28019144758582115,0.566766768693924,0.7787550744248986,0.7806818181818181,0.8367844092570037,0.8077601410934744,0.8377799654058145
78.0,0.2812465851505597,0.5671366353829702,0.7733423545331529,0.7858823529411765,0.8136419001218027,0.7995212447636146,0.8367250837509294
79.0,0.2774098354081313,0.569170688589414,0.7780784844384303,0.7717750826901875,0.8526187576126675,0.8101851851851852,0.8394299560435078
80.0,0.2784370295703411,0.5703939994176229,0.7794316644113667,0.7722772277227723,0.8550548112058465,0.8115606936416185,0.8394855737054526
81.0,0.27478959908088046,0.5664404680331548,0.7807848443843031,0.782707622298066,0.8380024360535931,0.8094117647058824,0.8386327695556334
82.0,0.2731787736217181,0.5706148544947306,0.7801082543978349,0.7713347921225383,0.8587088915956151,0.8126801152737753,0.8402642209726789
83.0,0.2723803569873174,0.5692201803127924,0.7801082543978349,0.7792792792792793,0.8428745432399513,0.8098303101228789,0.83845850088154
84.0,0.27171942591667175,0.5700194587310156,0.7807848443843031,0.7770345596432553,0.8489646772228989,0.8114086146682189,0.8393595070050445
85.0,0.27113669241468114,0.5688683986663818,0.7774018944519621,0.7789115646258503,0.8367844092570037,0.8068115091015854,0.8387681058663655
86.0,0.27243563657005626,0.5738380004962286,0.7821380243572396,0.7744774477447744,0.8574908647990256,0.8138728323699422,0.8391277667469415
87.0,0.2677427517871062,0.5704954614241918,0.7746955345060893,0.7817551963048499,0.8246041412911084,0.8026081802015412,0.8377651340292958
88.0,0.2719566499193509,0.574721152583758,0.7801082543978349,0.7683982683982684,0.8647990255785627,0.8137535816618912,0.8404245852312859
89.0,0.2710716587801774,0.5725203255812327,0.7801082543978349,0.7774049217002237,0.8465286236297198,0.8104956268221575,0.8392352942267013
90.0,0.2694576270878315,0.5732998053232828,0.774018944519621,0.7782857142857142,0.8294762484774665,0.8030660377358491,0.8381081096112881
91.0,0.26634080211321515,0.5756334910790125,0.7801082543978349,0.7713347921225383,0.8587088915956151,0.8126801152737753,0.839828549287445
92.0,0.2676362159351508,0.5743167450030645,0.7821380243572396,0.778149386845039,0.8501827040194885,0.8125727590221188,0.8393947315242762
93.0,0.2633747185269992,0.5762405941883723,0.7828146143437077,0.7765486725663717,0.8550548112058465,0.8139130434782609,0.8394002932904706
94.0,0.2640927905837695,0.5746585677067438,0.7774018944519621,0.7782805429864253,0.8380024360535931,0.8070381231671554,0.8387755215546249
95.0,0.2635833186407884,0.5762877662976583,0.7726657645466847,0.7856301531213192,0.8124238733252132,0.7988023952095809,0.8365452533106412
96.0,0.2626042378445466,0.5821234236160914,0.7814614343707713,0.7677419354838709,0.8696711327649208,0.8155339805825242,0.840049166013159
97.0,0.26152437056104344,0.5766819566488266,0.7774018944519621,0.7782805429864253,0.8380024360535931,0.8070381231671554,0.8387199038926801
98.0,0.26049937432010967,0.5826371957858404,0.7807848443843031,0.7657754010695187,0.8721071863580999,0.8154897494305239,0.8407518024757274
99.0,0.26470062260826427,0.5799075017372767,0.7814614343707713,0.7730263157894737,0.8587088915956151,0.8136180034622043,0.8395801237307586
100.0,0.2607502316435178,0.5779990206162134,0.7780784844384303,0.7779030439684329,0.8404384896467723,0.8079625292740047,0.8386253538673742
101.0,0.2594413086771965,0.5797662883996964,0.7801082543978349,0.7743362831858407,0.8526187576126675,0.8115942028985508,0.8394262481993782
102.0,0.25975247969230014,0.5797426899274191,0.7719891745602165,0.7781609195402299,0.8246041412911084,0.8007096392667061,0.8375982810434616
103.0,0.258894940217336,0.5828403830528259,0.7794316644113667,0.7669902912621359,0.8660170523751523,0.8135011441647597,0.8402771984271323
104.0,0.25678641721606255,0.5796762009461721,0.7767253044654939,0.7774011299435029,0.8380024360535931,0.8065650644783119,0.8385233881538088
105.0,0.2574617440501849,0.5809877167145411,0.7780784844384303,0.7754189944134078,0.8453105968331304,0.8088578088578089,0.8389405206183943
106.0,0.2567091683546702,0.5811863342920939,0.7780784844384303,0.7760358342665173,0.8440925700365408,0.808634772462077,0.8389738912155611
107.0,0.2565537467598915,0.585355763634046,0.7760487144790257,0.7640086206896551,0.8635809987819733,0.8107489994282447,0.8404069729716702
108.0,0.2577781341969967,0.582466925183932,0.7794316644113667,0.7740863787375415,0.8514007308160779,0.8109048723897911,0.8394447874200264
109.0,0.253998339176178,0.5834544400374094,0.7794316644113667,0.7746947835738068,0.8501827040194885,0.81068524970964,0.8391611373441084
110.0,0.25243723516662914,0.5831875950098038,0.7787550744248986,0.7732300884955752,0.8514007308160779,0.8104347826086956,0.8394540570303505
111.0,0.2529377453029156,0.5841131607691447,0.7774018944519621,0.7739420935412027,0.8465286236297198,0.8086096567771961,0.8389942843582741
112.0,0.2529221350948016,0.5859364171822866,0.7780784844384303,0.7748049052396878,0.8465286236297198,0.8090803259604191,0.8383695126224284
113.0,0.25230008115371066,0.5838198016087214,0.7767253044654939,0.7724750277469479,0.8477466504263094,0.8083623693379791,0.8394577648744802
114.0,0.25073497245709103,0.5868772814671198,0.7774018944519621,0.7679738562091504,0.8587088915956151,0.8108108108108109,0.8400677052338075
115.0,0.24963518852988878,0.5868750115235647,0.7753721244925575,0.7768969422423556,0.8355663824604141,0.8051643192488263,0.8375278320049983
116.0,0.2496582306921482,0.5911912769079208,0.7753721244925575,0.7654723127035831,0.8587088915956151,0.8094144661308841,0.8394299560435079
117.0,0.24953748906652132,0.5864404489596685,0.7787550744248986,0.7756696428571429,0.8465286236297198,0.8095515433896331,0.8387440048795228
118.0,0.2477725421388944,0.5867180625597636,0.7774018944519621,0.777027027027027,0.8404384896467723,0.807489760093622,0.838388978804109
119.0,0.24871857091784477,0.5892017136017481,0.7767253044654939,0.7671381936887922,0.8587088915956151,0.8103448275862069,0.8399434924554642
120.0,0.2478629077474276,0.5868661850690842,0.774018944519621,0.7795637198622273,0.8270401948842875,0.8026004728132388,0.8376446290950821
121.0,0.24692698319753012,0.592733179529508,0.7760487144790257,0.7628755364806867,0.8660170523751523,0.8111808328579578,0.8401177611295576
122.0,0.24724115679661432,0.5903395513693491,0.7767253044654939,0.7712707182320442,0.8501827040194885,0.8088064889918888,0.8389683294493666
123.0,0.24673755591114363,0.5888001670440038,0.7767253044654939,0.77491601343785,0.8428745432399513,0.8074679113185531,0.8383602430121043
124.0,0.24593463291724524,0.5941392580668131,0.7753721244925575,0.7626208378088077,0.8647990255785627,0.8105022831050228,0.8401233228957523
125.0,0.2449563555419445,0.5898734380801519,0.7753721244925575,0.7756482525366404,0.8380024360535931,0.8056206088992974,0.837972773300556
126.0,0.2471050682167212,0.594813217719396,0.7733423545331529,0.7647058823529411,0.8550548112058465,0.8073605520414031,0.838975745137626
127.0,0.2450193464756012,0.5923420985539755,0.7760487144790257,0.7740492170022372,0.8428745432399513,0.8069970845481049,0.8377558644189714
128.0,0.24630792190631232,0.5915835698445638,0.7767253044654939,0.7706725468577729,0.8514007308160779,0.8090277777777778,0.8393613609271094
129.0,0.24249890695015588,0.5914499362309774,0.7767253044654939,0.7724750277469479,0.8477466504263094,0.8083623693379791,0.8386976568279023
130.0,0.2402995377779007,0.5933022449413935,0.7767253044654939,0.7694840834248079,0.853836784409257,0.8094688221709007,0.8393011084600026
131.0,0.24277257174253464,0.5953988432884216,0.774018944519621,0.7655398037077427,0.8550548112058465,0.807825086306099,0.839429956043508
132.0,0.24226921796798706,0.592101568977038,0.7746955345060893,0.7741573033707865,0.8392204628501827,0.8053769725306839,0.8381118174554179
133.0,0.2421246568361918,0.5980774164199829,0.7726657645466847,0.7604726100966702,0.8623629719853837,0.8082191780821918,0.8400806826882611
134.0,0.24186823268731436,0.5943460861841837,0.7753721244925575,0.7781569965870307,0.833130328867235,0.8047058823529412,0.8370921603197645
135.0,0.242496307939291,0.5958744883537292,0.7767253044654939,0.768893756845564,0.8550548112058465,0.8096885813148789,0.8391833844088861
136.0,0.24030551562706629,0.5966582596302032,0.7767253044654939,0.7694840834248079,0.853836784409257,0.8094688221709007,0.8389164196315515
137.0,0.24083277583122253,0.5960809340079626,0.7774018944519621,0.7703296703296704,0.853836784409257,0.8099364529173888,0.8388886108005793
138.0,0.23785046736399332,0.5984187126159668,0.7746955345060893,0.7663755458515283,0.8550548112058465,0.8082901554404145,0.8388626558916716
139.0,0.23702957977851233,0.5987218022346497,0.774018944519621,0.7655398037077427,0.8550548112058465,0.807825086306099,0.839216755006053
140.0,0.23948420584201813,0.5997749815384547,0.7746955345060893,0.7663755458515283,0.8550548112058465,0.8082901554404145,0.8388088921517918
141.0,0.23822069788972536,0.5972447743018469,0.7753721244925575,0.7701657458563536,0.8489646772228989,0.8076477404403245,0.8385048489331606
142.0,0.23720108593503633,0.6003047972917557,0.774018944519621,0.7655398037077427,0.8550548112058465,0.807825086306099,0.8389942843582742
143.0,0.23756283521652222,0.5985051939884821,0.7753721244925575,0.7701657458563536,0.8489646772228989,0.8076477404403245,0.8383620969341692
144.0,0.23579922690987587,0.5997182428836823,0.774018944519621,0.766120218579235,0.853836784409257,0.8076036866359447,0.8388682176578661
145.0,0.23534991964697838,0.5994893163442612,0.7753721244925575,0.7701657458563536,0.8489646772228989,0.8076477404403245,0.8381414802084551
146.0,0.23592902471621832,0.6007057428359985,0.7753721244925575,0.768976897689769,0.8514007308160779,0.8080924855491329,0.8383732204665582
147.0,0.23594153424104056,0.5999238590399424,0.7746955345060893,0.7699115044247787,0.8477466504263094,0.8069565217391305,0.8381229409878067
148.0,0.23637625202536583,0.6039662609497706,0.7713125845737483,0.7605177993527508,0.8587088915956151,0.8066361556064073,0.8392334403046365
149.0,0.23312726120154062,0.6013686408599218,0.7746955345060893,0.7687224669603524,0.8501827040194885,0.8074031231925969,0.8383787822327525
150.0,0.23556209728121758,0.6018513689438502,0.7746955345060893,0.7687224669603524,0.8501827040194885,0.8074031231925969,0.8383064792722243
151.0,0.2345843700071176,0.6009980042775472,0.774018944519621,0.7678767876787679,0.8501827040194885,0.8069364161849711,0.8386234999453092
152.0,0.23288860047856966,0.60443976521492,0.7726657645466847,0.7621621621621621,0.8587088915956151,0.8075601374570447,0.8392334403046366
153.0,0.23350707441568375,0.6027378439903259,0.774018944519621,0.7678767876787679,0.8501827040194885,0.8069364161849711,0.838490017556642
154.0,0.23217900842428207,0.6058894991874695,0.7719891745602165,0.7636165577342048,0.853836784409257,0.8062104657849338,0.8384251302843732
155.0,0.23188498243689537,0.604135865966479,0.7733423545331529,0.7682119205298014,0.8477466504263094,0.8060220034742328,0.8379820429108802
156.0,0.23101448019345602,0.6081022719542185,0.7699594046008119,0.76,0.856272838002436,0.8052691867124857,0.838490017556642
157.0,0.23239533479015032,0.6025247524182001,0.7733423545331529,0.7688053097345132,0.8465286236297198,0.8057971014492754,0.838209148363821
158.0,0.23365053534507751,0.6070748766263326,0.7719891745602165,0.762472885032538,0.856272838002436,0.8066551921973609,0.8387180499706154
159.0,0.22973219553629556,0.6050618986288706,0.7726657645466847,0.7673649393605292,0.8477466504263094,0.8055555555555556,0.8380821547023807
160.0,0.2304408736526966,0.6076422929763794,0.7713125845737483,0.761646803900325,0.856272838002436,0.8061926605504587,0.8387810833208194
161.0,0.23042586942513785,0.6057571123043696,0.7719891745602165,0.7671081677704195,0.8465286236297198,0.8048639258830341,0.8378652458207961
162.0,0.22891299178202948,0.6079634130001068,0.7713125845737483,0.7627856365614799,0.853836784409257,0.8057471264367816,0.8386476009321522
163.0,0.22975738222400346,0.6067913770675659,0.7726657645466847,0.7667766776677668,0.8489646772228989,0.8057803468208092,0.8381433341305199
164.0,0.22970488170782724,0.6080942849318186,0.7713125845737483,0.764512595837897,0.8501827040194885,0.8050749711649365,0.8382897939736409
165.0,0.22826145589351654,0.6083535452683767,0.7706359945872802,0.7631004366812227,0.8514007308160779,0.8048359240069085,0.8383991753754656
166.0,0.22829273715615273,0.6075413376092911,0.7713125845737483,0.7662624035281147,0.8465286236297198,0.8043981481481481,0.8379653576122967
167.0,0.22941025967399278,0.6096960206826528,0.7726657645466847,0.7627302275189599,0.8574908647990256,0.8073394495412844,0.8387365891912636
168.0,0.22785557558139166,0.6073910345633825,0.7706359945872802,0.7660044150110376,0.8453105968331304,0.8037058482918356,0.8379356948592596
169.0,0.22813282161951065,0.6093629896640778,0.7713125845737483,0.764512595837897,0.8501827040194885,0.8050749711649365,0.8381136713774826
170.0,0.22836094722151756,0.6097047676642736,0.7706359945872802,0.7642543859649122,0.8489646772228989,0.8043854587420658,0.8379894585991394
171.0,0.22859634459018707,0.6108457446098328,0.7706359945872802,0.7642543859649122,0.8489646772228989,0.8043854587420658,0.8377067354842537
172.0,0.22731258968512216,0.610275129477183,0.7692828146143437,0.7631578947368421,0.8477466504263094,0.8032313906520485,0.8379078860282873
173.0,0.22607149804631868,0.6103862275679907,0.7713125845737483,0.7639344262295082,0.8514007308160779,0.8052995391705069,0.8382397380778905
174.0,0.22741816689570746,0.6112875392039617,0.7713125845737483,0.762214983713355,0.8550548112058465,0.8059701492537313,0.8385178263876144
175.0,0.22640543058514595,0.6106370190779368,0.7692828146143437,0.76431718061674,0.8453105968331304,0.8027761711972238,0.8377985046264625
176.0,0.22618580733736357,0.6126739631096522,0.7713125845737483,0.7627856365614799,0.853836784409257,0.8057471264367816,0.8381970978703998
177.0,0.2246953770518303,0.612325037519137,0.7713125845737483,0.7633587786259542,0.8526187576126675,0.8055235903337169,0.8381340645201957
178.0,0.22486145421862602,0.611711710691452,0.7719891745602165,0.7641921397379913,0.8526187576126675,0.8059873344847438,0.8383602430121042
179.0,0.22594176108638445,0.6122590055068334,0.7692828146143437,0.76431718061674,0.8453105968331304,0.8027761711972238,0.8375055849402203
180.0,0.2256508469581604,0.6147948056459427,0.7699594046008119,0.7588805166846071,0.8587088915956151,0.8057142857142857,0.8383936136092711
181.0,0.22394434983531633,0.6125584493080775,0.7692828146143437,0.7631578947368421,0.8477466504263094,0.8032313906520485,0.8379616497681671
182.0,0.2239179934064547,0.6132237960894903,0.7692828146143437,0.7631578947368421,0.8477466504263094,0.8032313906520485,0.8377373251983233
183.0,0.22468958050012589,0.6135993301868439,0.7699594046008119,0.7634173055859803,0.8489646772228989,0.803921568627451,0.8379264252489353
184.0,0.22287029524644217,0.6135239650805792,0.7699594046008119,0.7639956092206367,0.8477466504263094,0.8036951501154734,0.8377864541330412
185.0,0.2253119982779026,0.6153941452503204,0.7706359945872802,0.7608225108225108,0.856272838002436,0.805730659025788,0.8381544576629087
186.0,0.2233231837550799,0.6157242705424627,0.7713125845737483,0.7610810810810811,0.8574908647990256,0.8064146620847652,0.8380599076376026
187.0,0.22204885631799698,0.6145024995009104,0.7692828146143437,0.7637362637362637,0.8465286236297198,0.803004043905257,0.8375083658233174
188.0,0.2227900599439939,0.6146544367074966,0.7706359945872802,0.7642543859649122,0.8489646772228989,0.8043854587420658,0.8376742918481193
189.0,0.22223759442567825,0.6160324613253275,0.7692828146143437,0.7603036876355749,0.853836784409257,0.8043602983362019,0.8381590924680707
190.0,0.22285467262069383,0.6148437807957331,0.7699594046008119,0.7645764576457645,0.8465286236297198,0.8034682080924855,0.8373980574604606
191.0,0.22085352117816606,0.6173421839872996,0.7713125845737483,0.7605177993527508,0.8587088915956151,0.8066361556064073,0.8381581655070385
192.0,0.22083760301272073,0.6164252410332361,0.7713125845737483,0.7633587786259542,0.8526187576126675,0.8055235903337169,0.837907886028287
193.0,0.22198433801531792,0.6163487434387207,0.7706359945872802,0.7631004366812227,0.8514007308160779,0.8048359240069085,0.8377744036396199
194.0,0.22094040736556053,0.6160710354646047,0.7699594046008119,0.7645764576457645,0.8465286236297198,0.8034682080924855,0.8372237887863672
195.0,0.22027295206983885,0.6184404442707697,0.7713125845737483,0.7605177993527508,0.8587088915956151,0.8066361556064073,0.838026537040436
196.0,0.22085420538981756,0.6170136829217275,0.7706359945872802,0.7636761487964989,0.8501827040194885,0.8046109510086455,0.8376965389128973
197.0,0.21888915821909904,0.618050699432691,0.7692828146143437,0.761437908496732,0.8514007308160779,0.8039102932719954,0.8377428869645178
198.0,0.2192241263886293,0.6183890551328659,0.7699594046008119,0.7616974972796517,0.8526187576126675,0.8045977011494253,0.8378698806259584
199.0,0.220037329941988,0.6184270481268564,0.7692828146143437,0.761437908496732,0.8514007308160779,0.8039102932719954,0.837745667847615
200.0,0.21893508235613504,0.6190746078888575,0.7692828146143437,0.761437908496732,0.8514007308160779,0.8039102932719954,0.8377688418734253
